"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2047999296105042137","Sat Apr 25 17:51:06 +0000 2026","0","@us_leonidas @Bolojan @us_leonidas când spui despre Ucraina ca e o tara care nici măcar nu există e inventată repeți ca un papagal propaganda putinistă despre orice țară pe care Putin vrea să o invadeze. Oare ce pozitie ai avea dacă Putin va spune acelaşi lucru și despre România?!?","2048097484744921285","","us_leonidas","ro","","0","0","0","https://x.com/undefined/status/2048097484744921285","1723684981627572224",
"2048097482383728679","Sat Apr 25 17:51:06 +0000 2026","1","Me cousin nu phone krke keha c 19 ve over ch jitt jange ","2048097482383728679","","","en","","0","0","0","https://x.com/undefined/status/2048097482383728679","1677378849397669888",
"2048097481477812402","Sat Apr 25 17:51:06 +0000 2026","0","Anga Sk vanthu D STR Surya nu etc etc ella tier 2 heros ah yu adichu gaali pantu nikkuraan .. loosu koothi relatable character ah 5 nalla padam nadicha lae iruka fans Achu irupangea ...ipa athum ilama dummy ah poitye naeeeeee ","2048097481477812402","","","et","","0","0","0","https://x.com/undefined/status/2048097481477812402","1324408410482241536",
"2048097481062584729","Sat Apr 25 17:51:05 +0000 2026","2","Nalaiku match aduna than cake nu solungada antha aalu kita","2048097481062584729","","","in","","0","1","0","https://x.com/undefined/status/2048097481062584729","1250772097665773568",
"2048030730962272751","Sat Apr 25 17:51:05 +0000 2026","0","@derapaje To exercise any of these rights contact us at legal@eyou.social https://t.co/SM7ylVP6kw Daca formularea cererilor e asimetric mai usoara pentru noi acum... i-as pune la munca de ce nu? https://t.co/iWoNGT5t3J https://t.co/1V5QbCvEB1","2048097479992758292","https://pbs.twimg.com/media/HGxKgfIbYAE-f1a.jpg","derapaje","ro","","0","1","0","https://x.com/undefined/status/2048097479992758292","1819487143636750336",
"2048073019080516004","Sat Apr 25 17:51:02 +0000 2026","0","@TheTempleBoy Bro ava saraku adichutu enna pandrathu nu theriyama suthitu irukq","2048097468605403340","","TheTempleBoy","in","","0","0","0","https://x.com/undefined/status/2048097468605403340","1690667615822487552",
"2048017251224154197","Sat Apr 25 17:50:59 +0000 2026","0","@vtruthowl @nightwatcherT @SilviaUscov da da si apa-i uda si soarele-i cald altceva in afara de rahatul asta cu rusii mai aveti? Voi atat de idioti sunteti incat capul nu va ajuta sa intelegeti ca viitorul Europei este alaturi de Rusia nu alturi de un prieten de peste ocean pacificatorul suprem","2048097453258281468","","vtruthowl","ro","","0","0","0","https://x.com/undefined/status/2048097453258281468","1358362354229137408",
"2048079664544133345","Sat Apr 25 17:50:56 +0000 2026","0","@Lusujumbo Boobalan nu kelvi patrukam","2048097442420363676","","Lusujumbo","in","","0","0","0","https://x.com/undefined/status/2048097442420363676","1400144784568639488",
"2047761619900399827","Sat Apr 25 17:50:53 +0000 2026","0","@i369faith Sou a favor de abrirem um stand em Interlagos e abrirem as vendas só pra quem tem nu!!!","2048097426867638782","","i369faith","pt","","0","0","0","https://x.com/undefined/status/2048097426867638782","816666165263159297",
"2048097422497206769","Sat Apr 25 17:50:51 +0000 2026","1","NU ‍ https://t.co/ZiYhBZH55k","2048097422497206769","https://pbs.twimg.com/media/HGxNv5zbAAAGebK.jpg","","und","","0","0","0","https://x.com/undefined/status/2048097422497206769","1732999009566883840",
"2048057793714794996","Sat Apr 25 17:50:51 +0000 2026","0","@ZaliteVesma Nu gan tāds pašvaks galds sanācis. neviena paša sklandurauša ko viesiem pacienāt.","2048097419666079830","","ZaliteVesma","lv","","0","0","0","https://x.com/undefined/status/2048097419666079830","326764356",
"2043058652177707347","Sat Apr 25 17:50:50 +0000 2026","1","@nevizademen @MIRAADOL @FFTVofficial Hacıosmanoğlu nu siz seçtiniz utanmadan Allah'ı karıştırma bari. Allahin sayesinde olduğunu sanacak kadar salaksın bu Allah ailene sabır versin yazık.","2048097415471734969","","nevizademen","tr","","0","0","0","https://x.com/undefined/status/2048097415471734969","2017996358376882176",
"2047992729892704766","Sat Apr 25 17:50:41 +0000 2026","0","@straight_rush @prepasha Det finns ju folk som anser att Socialdemokraterna och Centerpartiet är vänster. Personligen ser jag mig inte som vänster och anser att Vänsterpartiet är det enda partiet som är vänster i svensk politik. Men nu hade denna tråd faktiskt ingenting med politik att göra.","2048097380461847034","","straight_rush","sv","","0","2","0","https://x.com/undefined/status/2048097380461847034","1945239589469249536",
"2048006083004842431","Sat Apr 25 17:50:41 +0000 2026","0","@7q594428ky Is helemaal waar maar na een paar jaar ben ik wel een beetje murw ik kan alleen maar hopen dat de jeugd zijn eigen conclusies trekt misschien niet nu gelijk maar er komt een moment van zelfreflectie deze grijze engerds zijn die fase allang voorbij.","2048097377232286125","","7q594428ky","nl","","0","3","0","https://x.com/undefined/status/2048097377232286125","26193640",
"2048062944626303331","Sat Apr 25 17:50:37 +0000 2026","0","@VanEmmerickKris Super en wat een resultaat! Ik heb zelf 7 maanden het carnivore dieet gevolgd 1 maand lions gedaan. Nu animal-based keto. Idd een lifestyle.","2048097361746866318","","VanEmmerickKris","nl","","0","0","0","https://x.com/undefined/status/2048097361746866318","216349793",
"2048097356655055170","Sat Apr 25 17:50:36 +0000 2026","1","1000? Dan zoek ik nu maar niet verder naar een huis daar ....","2048097356655055170","","","nl","","0","0","0","https://x.com/undefined/status/2048097356655055170","1874964575227084803",
"2048097344864821732","Sat Apr 25 17:50:36 +0000 2026","0","Nu står vi så på kanten til semifinalerne og her mødes Rayo og Strasbourg. Vi er altså sikre på at et hold fra Brøndbys seedningsgruppe kommer i finalen og det KAN blive det hold vi selv trak. 6/7","2048097355627479095","","LarsKimer","da","","0","1","0","https://x.com/undefined/status/2048097355627479095","334559841",
"2048097344864821732","Sat Apr 25 17:50:33 +0000 2026","1","Nu nærmer den europæisk sæson sig finalerne og selv om det synes længe længe siden så deltog #Brøndby IF faktisk i Europa i efteråret i Conference League. Der røg vi som bekendt ud til Strasbourg. Et hold fra den øverste del af den franske liga. Pt. ligger de nummer 8. 1/7","2048097344864821732","","","da","","0","1","0","https://x.com/undefined/status/2048097344864821732","334559841",
"2048094317995008093","Sat Apr 25 17:50:32 +0000 2026","1","@Cobra_196 Fetele de 14-15 ani nu isi mai numesc profesorii mai in varsta comuniști ci pro ruși am auzit-o acum 2 zile :) spălați nespălați pe creier Europa și românii își merita soarta.","2048097340427243852","","Cobra_196","ro","","0","0","0","https://x.com/undefined/status/2048097340427243852","2020907040126976000",
"2047999296105042137","Sat Apr 25 17:50:30 +0000 2026","0","@MVPop233243 @Bolojan Să dea Dumnezeu că următoarea să cadă pe casa ta. Vom vedea apoi dacă e vreo amenințare sau nu","2048097330893607102","","MVPop233243","ro","","0","0","0","https://x.com/undefined/status/2048097330893607102","2844580082",
"2048089173291061653","Sat Apr 25 17:50:23 +0000 2026","0","@roboPBOC nu eto dance da blyat! davai belka!","2048097303588687936","","roboPBOC","fr","","0","0","0","https://x.com/undefined/status/2048097303588687936","914287742",
"2048082122364375310","Sat Apr 25 17:50:22 +0000 2026","0","@namonarayana33 @UpdatesChennai @TRBRajaa Foxcon came in 2006 and they expanded rapidly nothing to do with hindi edapadi even Now they are investing in 13000cr display fabs ln 2025 During ADMK era we completely lost IT to hyd Pune neengala pesave kudathu poi 3 language policy must nu article eluthu hindi naaye","2048097299830591609","","namonarayana33","en","","0","1","0","https://x.com/undefined/status/2048097299830591609","1849830923941953536",
"2048038882965438592","Sat Apr 25 17:50:21 +0000 2026","0","@NYboateng @NanaKAbabio Saa guy man nu deɛ bi biaaa yɛ CIA oooop","2048097295791436257","","NYboateng","in","","0","0","0","https://x.com/undefined/status/2048097295791436257","922607254305755138",
"2048090324187148551","Sat Apr 25 17:50:21 +0000 2026","0","@eddy_terstall Katten net zo hoor. Nu ja wel anders.","2048097295330140569","","eddy_terstall","nl","","0","0","0","https://x.com/undefined/status/2048097295330140569","234701328",
"2048097281409466791","Sat Apr 25 17:50:18 +0000 2026","0","nu ratați? Rse ⎐كُـود⎐كوبِون⎐خـِصم⎐ خصم رهيب ⎐نون⎐ ⊵NKW⊴ ستايلي⊴ ⊵WM⊴ ⎐ايهرب⎐ايهيرب اهرب ⊵NCE7042⊴ Rse https://t.co/K5MgtoC05Y","2048097281409466791","https://pbs.twimg.com/media/HGxNnjFbsAAc5NG.png","","ar","","0","0","0","https://x.com/undefined/status/2048097281409466791","863816010",
"2048032643346796972","Sat Apr 25 17:50:15 +0000 2026","0","@Deopiniemaker De sossen hebben jarenlang alleen maar met geld gesmeten en weigerden verantwoordelijkheid te nemen. De Wever heeft met zijn realiteitszin niet voor niets de laatste verkiezingen gewonnen. Nu moet hij de problemen uit het verleden oplossen.","2048097268377452554","","Deopiniemaker","nl","","0","0","0","https://x.com/undefined/status/2048097268377452554","1178202711872983040",
"2047773507375825236","Sat Apr 25 17:50:14 +0000 2026","0","@hoof_van73984 Griekenland moest de banken redden Is nu niet aan de orde","2048097266984956045","","hoof_van73984","nl","","0","0","0","https://x.com/undefined/status/2048097266984956045","1564925776352485377",
"2047377412174823928","Sat Apr 25 17:50:14 +0000 2026","0","@LynnEnLesley Nee .. als er iemand was om beide te nemen wel maar 1 heeft nu een huisje dus nu de andere nog. Mijn max is 4. Jammer van Lynn want t zijn echt schatjes dus als je iemand weet","2048097266011951389","","LynnEnLesley","nl","","0","0","0","https://x.com/undefined/status/2048097266011951389","6347132",
"2048059584938492415","Sat Apr 25 17:50:14 +0000 2026","0","@D66 @jpaternotte Dus eerst zit alles muurvast door stikstofregels en nu gaan we Nederland volpleuren met huizen voor die vrachtlading statushouders. Die tristate moet er komen; Nederland totaal volgebouwd met af en toe beetje groen als uitlaatplekken voor de hond. Kapotmakers dat zijn jullie. https://t.co/JEJYrUL9Dk","2048097264023879713","https://pbs.twimg.com/media/HGxMu8HbwAAFU7J.jpg","D66","nl","","0","0","0","https://x.com/undefined/status/2048097264023879713","1428714997656469506",
"2048090086823088183","Sat Apr 25 17:50:14 +0000 2026","0","@Marko_met_een_K Dat is het inderdaad. Op geen enkel manier een auto waar je naar om zou kijken. Maar nu toch wel gaaf omdat iemand m heel netjes onderhouden heeft. Over 2 weken weer EM Walhalla. Zie je veel van dit soort autos. https://t.co/h3DfmYgEjA","2048097263939981592","","Marko_met_een_K","nl","","0","1","0","https://x.com/undefined/status/2048097263939981592","153525290",
"2048032602120999042","Sat Apr 25 17:50:10 +0000 2026","0","@The_yellowbone lower the ticket prices play nu mutal make it look more serious and stop treating wrestlers like they're pro wrestlers on tv and make kayfabe something again","2048097248337162372","","The_yellowbone","en","","0","0","0","https://x.com/undefined/status/2048097248337162372","1565124524873551872",
"2048054468269285565","Sat Apr 25 17:50:08 +0000 2026","2","@Symphony_res Dat was het voorgerecht en nu is zij begonnen aan het hoofdgerecht. https://t.co/9THWxVqRJb","2048097239252238622","https://pbs.twimg.com/media/HGxNlGObcAEsPJA.jpg","Symphony_res","nl","","0","0","0","https://x.com/undefined/status/2048097239252238622","1536347044972924933",
"2048087894301032959","Sat Apr 25 17:50:06 +0000 2026","1","@MeliALSET @MadaSoim Nu stiu ce se intampla acolo dar vedem cum o fi.","2048097230876221700","","MeliALSET","pt","","0","0","0","https://x.com/undefined/status/2048097230876221700","1246823684",
"2047937639039246499","Sat Apr 25 17:50:03 +0000 2026","0","@PaulGheorghita7 Hai nu fi leneș întreabă AI de ce a pus taxe și pe insula aia pustie. Hai ca poți.","2048097219916804116","","PaulGheorghita7","ro","","0","0","0","https://x.com/undefined/status/2048097219916804116","1854609849407131648",
"2047035650075938936","Sat Apr 25 17:50:01 +0000 2026","0","@stckpkr Och nu detta https://t.co/xEdxweUS4g","2048097210630283601","","stckpkr","sv","","0","2","0","https://x.com/undefined/status/2048097210630283601","517438511",
"2048094419958554959","Sat Apr 25 17:49:58 +0000 2026","0","LRF menar att situationen nu är så allvarlig att svensk livsmedelsproduktion riskerar att minska redan på kort sikt. Särskilt utsatt beskrivs växtodlingen och trädgårdsnäringen vara där utgifter för drivmedel gödsel och bevattning är avgörande för om odlingen kan fortsätta.","2048097199557365768","","LarsWesterberg7","sv","","0","0","0","https://x.com/undefined/status/2048097199557365768","1499365805632495619",
"2048078763267698982","Sat Apr 25 17:49:58 +0000 2026","0","@SergentuZece @redKZMIR Care adevar? Sunt satul de laturile pe care le varsati peste tot si nici macar nu ma mai enervez. Sincer va compatimesc dar la cat de tampiti sunteti va meritati soarta. Dar pentru voi e momentul progresismului maine va spare o noua religie o noua ideologie.","2048097198445834626","","SergentuZece","ro","","0","0","0","https://x.com/undefined/status/2048097198445834626","99533960",
"2048086195897565382","Sat Apr 25 17:49:53 +0000 2026","0","@msvasanth6 @TVKVijayHQ Enaku avaroda permission eh thevai illai bro... Engala vandheri nu sonna aaloda permission naa en vanganum","2048097176107221480","","msvasanth6","fi","","0","2","0","https://x.com/undefined/status/2048097176107221480","1176002758186373120",
"2048005876309524547","Sat Apr 25 17:49:52 +0000 2026","0","@CoronaAanval @BM_Visser Juist niet. Pure winst. Kerncentrales gaan op een laag pitje en ze leveren de Duitse stroom waarvoor ze betaald krijgen aan hun Franse klanten. Tegen de avond gaan de centrales weer aan aan en betalen de Duitsers nu voor de energie die ze ontvangen. Gouden business","2048097174789988809","","CoronaAanval","nl","","0","0","0","https://x.com/undefined/status/2048097174789988809","1028919526396764160",
"2048097151369248950","Sat Apr 25 17:49:47 +0000 2026","0","【交換】NUカーニバル ぬカニ ぬ 4周年缶バッジ 【求】 エイト 1点 【譲】 モルフィス、八雲、ケシー、ガル、レイ ※各2点 ️郵送交換のみ 2BOXオンラインで予約の為、少しお時間がかかる場合がございます‍️ ご縁がありましたらよろしくお願い致します。 https://t.co/x3hHekCAHv","2048097151369248950","https://pbs.twimg.com/media/HGxNf3zbUAAzsEd.jpg","","ja","","0","0","0","https://x.com/undefined/status/2048097151369248950","1332735314314493954",
"2047927341838479587","Sat Apr 25 17:49:42 +0000 2026","0","@JUlfshede Nu är det valår. Nu är S-trollen fler än någonsin. Nu åsidosätts fakta av S-trollen mer än någonsin. Nu sprider S-trollen lögner och förvrängd information om migranter mer än någonsin. Kolla alltid upp KÄLLAN innan du beslutar vad du tror på.","2048097131437686858","","JUlfshede","sv","","0","0","0","https://x.com/undefined/status/2048097131437686858","1502595214699020290",
"2047754937699086830","Sat Apr 25 17:49:42 +0000 2026","0","@bramma_sundar @12ARMY Avan pesa matan zero verum dialogue dhan avanuku Tamil Nadu nasama ponna paravala nu irupan so waste of time Ivan kitta la ","2048097129672138966","","bramma_sundar","in","","0","0","0","https://x.com/undefined/status/2048097129672138966","1289606111935361024",
"2048092918834192672","Sat Apr 25 17:49:37 +0000 2026","0","@itz_Jals @itz_Jals Enga irunthalum omba varavum nu solranga","2048097109480747506","","itz_Jals","in","","0","0","0","https://x.com/undefined/status/2048097109480747506","1945351536005275649",
"2047852918477312313","Sat Apr 25 17:49:36 +0000 2026","0","@Nibelulos NU QUI DITO","2048097107572117544","","Nibelulos","pt","","0","0","0","https://x.com/undefined/status/2048097107572117544","1980973610195140610",
"2048094218481188971","Sat Apr 25 17:49:32 +0000 2026","0","@DK_offcl ellam puridhu aana Idhu dhan chance amai's vappati vela start panranunga adhn venam nu sonna ","2048097087347409219","","DK_offcl","et","","0","1","0","https://x.com/undefined/status/2048097087347409219","1272124826438664193",
"2048093333122142360","Sat Apr 25 17:49:29 +0000 2026","0","@gamergodessmoos @Finchinator2 they can find some lower income housing in NU","2048097075573964955","","gamergodessmoos","en","","0","1","0","https://x.com/undefined/status/2048097075573964955","1514767044310286336",
"2048051194275176716","Sat Apr 25 17:49:22 +0000 2026","0","@naeionescu nu este cazul sunt bine mersi sunt realizat in viata. in schimb tu vei avea nevoie de un CV","2048097048558211145","","naeionescu","ro","","0","1","0","https://x.com/undefined/status/2048097048558211145","1882823530871750657",
"2048048455960887481","Sat Apr 25 17:49:19 +0000 2026","0","@JoelTheDane Varför importerar ni från oss hela tiden om ni nu är självförsörjande? Dags att klippa kablarna till både Danmark och Tyskland.","2048097034905784719","","JoelTheDane","sv","","0","0","0","https://x.com/undefined/status/2048097034905784719","1053484797757136902",
"2048086254856871972","Sat Apr 25 17:49:17 +0000 2026","1","@Pinkman__007 Thala innum spin basher nu nenaichitu irukaru","2048097026865615331","","Pinkman__007","in","","0","0","0","https://x.com/undefined/status/2048097026865615331","1876641338235506689",
"2047993253182455989","Sat Apr 25 17:49:16 +0000 2026","0","@Remcobus1967 @POL_Korpschef Wel knuppels knuppel! Weet zeker dat XR het extreemrechtse tuig dankbaar is. Jullie legden een giga beslag op politie capaciteit. Zij die naar Loodrecht gingen zagen we niet op A12. Met buiging voor jullie rellen! Nu zelf blokkeren. Daar tref je XR niet mee! Die gaan met het OV!","2048097021479825454","","Remcobus1967","nl","","0","0","0","https://x.com/undefined/status/2048097021479825454","1977099623568121856",
"2048074861436621066","Sat Apr 25 17:49:14 +0000 2026","0","@Doctorzorro11 Als je het heel goedkoop kan maken nu is er vast wel een markt voor ","2048097014701805722","","Doctorzorro11","nl","","0","0","0","https://x.com/undefined/status/2048097014701805722","1202198356065476615",
"2047918339318563107","Sat Apr 25 17:49:13 +0000 2026","0","@educatedtailor2 Won gba werey da nu ","2048097011027644753","","educatedtailor2","en","","0","0","0","https://x.com/undefined/status/2048097011027644753","1657438913693089793",
"2048096976525234235","Sat Apr 25 17:49:05 +0000 2026","1","Ricky heeft nu ook verstand van een ijsmuur om de aarde. #debondgenoten","2048096976525234235","","","nl","","0","0","0","https://x.com/undefined/status/2048096976525234235","303422142",
"2048073364716093676","Sat Apr 25 17:48:50 +0000 2026","0","@dasitudeobere vezi ca retorica directa anti-EU iti poate limita argumentul am invatat recent studiindu-i si pe ei studiind si cum se face demagogia: ajung mult mai departe cu ei cand nu zic de EU si zic de deep state-ul EU So ... umm ... Strength in UNITY !!! SAVE EU ! SAVE EUROPA https://t.co/M7IybW7hbu","2048096911295426962","https://pbs.twimg.com/media/HGxNN9hbsAAgp3J.jpg","dasitudeobere","ro","","0","0","0","https://x.com/undefined/status/2048096911295426962","567188615",
"2048096885148185021","Sat Apr 25 17:48:43 +0000 2026","1","Ik heb het woord joden gehoord volgens ajax regels moet nu het uitvak leeg worden gehaald!! #NACpraat #NACaja","2048096885148185021","","","nl","","0","1","0","https://x.com/undefined/status/2048096885148185021","1503309687311196166",
"2048096879401943415","Sat Apr 25 17:48:42 +0000 2026","1","Es cilvēks no laukiem. Vakar biju uz Orākulu. Nu ļoti patika patiešām. Ne tikai moderni bet ar jēgu. Ausis nesāp selektīvi lietoju izdalītos bāžņus. Autostāvvieta pie Dailes 10€. Šodien auksts. Iekūru kamīnu. Silts. https://t.co/7Ce7fhs0Tm","2048096879401943415","https://pbs.twimg.com/media/HGxNP4easAA_yLw.jpg","","lv","","0","0","0","https://x.com/undefined/status/2048096879401943415","625034934",
"2048025680303046831","Sat Apr 25 17:48:42 +0000 2026","0","@argybargy_jonah @filmare32 Hotellrum med lyckselare nu meatus och käka sen efter det vet jag dock inte","2048096877548064983","","argybargy_jonah","sv","","0","0","0","https://x.com/undefined/status/2048096877548064983","589972838",
"2048068277583106558","Sat Apr 25 17:48:40 +0000 2026","0","@telegraaf Zeggen ze nu dat het een probleem is dat je ergens komt waar je niet vandaan komt? In dat geval ","2048096870090584344","","telegraaf","nl","","0","0","0","https://x.com/undefined/status/2048096870090584344","2007635549495144449",
"2048096851392389232","Sat Apr 25 17:48:35 +0000 2026","0","Har fan börjat digga baseboll. Cardinals - Mariners nu 20.00 på viaplay","2048096851392389232","","","sv","","0","0","0","https://x.com/undefined/status/2048096851392389232","1505269269508116482",
"2048096833537212880","Sat Apr 25 17:48:31 +0000 2026","0","Rob Oudkerk deed niets aan het probleem waar we nu mee kampen maar hij mag wel regelmatig bij #nieuwsvandedag aanschuiven. Jammer dat mensen zo'n slecht geheugen hebben.","2048096833537212880","","","nl","","0","0","0","https://x.com/undefined/status/2048096833537212880","731535920579678209",
"2048049354687062349","Sat Apr 25 17:48:29 +0000 2026","0","@howalt90 Altså Mikkel uanset hvad har vi jo begge været dårlige ift forventninger det kan du vel ikke benægte. Nu lykkes det at komme i CL men har det været en rigtig god sæson?","2048096823202517497","","StamfordStrange","da","","0","0","0","https://x.com/undefined/status/2048096823202517497","1934570805020835840",
"2048055049381667256","Sat Apr 25 17:48:29 +0000 2026","0","@MathiasBrodkorb Ich will es aber SO nicht und nu? Ich will DIE Demokratie und daß das Volk den Dreck entfernt wenn er entsteht und das Volk ist kein Kleinkind klar soweit?!!!!","2048096822921486349","","MathiasBrodkorb","de","","0","0","0","https://x.com/undefined/status/2048096822921486349","1304300317887074305",
